transcript_id,DRR095904,DRR095905,DRR095906,DRR095907,DRR095908,DRR095909
MSTRG.18698.4,0,0,0,350,0,283
MSTRG.18698.2,618,1187,1021,2236,1361,693
MSTRG.18698.3,158,0,220,793,1194,68
MSTRG.18698.5,4,0,0,346,0,600
MSTRG.18699.2,0,0,36,0,0,0
MSTRG.18699.1,2,46,81,149,165,96
rna-ELECO.r07.3BG0279350.1,101,130,114,173,110,150
rna-ELECO.r07.3BG0279370.1,15,12,11,0,0,0
MSTRG.18702.1,14,12,2,0,0,0
MSTRG.18700.3,0,20,31,29,43,87
MSTRG.18700.4,0,0,26,9,0,9
MSTRG.18700.5,0,62,0,0,0,0
MSTRG.18700.1,206,227,306,197,248,252
MSTRG.18700.2,52,45,171,63,86,85
MSTRG.18703.1,22,8,6,0,0,0
rna-ELECO.r07.3BG0279380.1,26,163,234,0,0,16
MSTRG.18706.1,0,0,37,155,157,96
rna-ELECO.r07.3BG0279440.1,12,33,1,52,52,47
rna-ELECO.r07.3BG0279390.1,0,0,0,0,0,0
MSTRG.18705.4,0,0,23,0,0,60
MSTRG.18705.1,601,689,120,11,57,10
MSTRG.18705.3,7,5,665,0,0,7
rna-ELECO.r07.3BG0279450.1,0,31,21,0,0,0
MSTRG.18708.1,15,0,8,6,2,3
MSTRG.18710.2,0,0,0,7,8,47
rna-ELECO.r07.3BG0279480.1,27,14,36,149,120,34
rna-ELECO.r07.3BG0279470.1,0,255,83,209,355,457
MSTRG.18709.3,0,56,0,23,0,4
MSTRG.18709.4,0,0,236,156,326,18
MSTRG.18709.1,100,0,16,535,91,46
MSTRG.18709.5,33,0,0,1,0,1
MSTRG.18709.6,22,0,0,7,2,1
rna-ELECO.r07.3BG0279500.1,0,380,283,137,7,197
MSTRG.18711.1,371,161,289,1530,1196,491
rna-ELECO.r07.3BG0279540.1,6,19,12,28,55,10
rna-ELECO.r07.3BG0279510.1,0,6,48,78,87,48
MSTRG.18712.1,101,102,73,317,280,165
rna-ELECO.r07.3BG0279570.1,27,11,19,57,39,34
rna-ELECO.r07.3BG0279580.1,68,22,76,153,131,95
MSTRG.18716.1,69,44,81,214,174,104
rna-ELECO.r07.3BG0279610.1,0,0,19,0,14,45
MSTRG.18717.1,30,20,60,192,94,57
rna-ELECO.r07.3BG0279640.1,925,1628,2137,1134,1219,617
rna-ELECO.r07.3BG0279670.1,1244,1235,1377,458,465,453
rna-ELECO.r07.3BG0279780.1,14,0,15,6,7,8
rna-ELECO.r07.3BG0279790.1,0,42,95,287,176,158
MSTRG.18725.1,64,56,0,20,102,3
MSTRG.18723.1,82,175,37,499,591,529
rna-ELECO.r07.3BG0279710.1,433,488,668,2368,1600,1058
rna-ELECO.r07.3BG0279800.1,0,105,33,76,96,37
MSTRG.18726.1,71,12,52,173,73,72
MSTRG.18727.1,0,0,24,224,106,80
rna-ELECO.r07.3BG0279810.1,0,0,0,50,62,17
MSTRG.18727.2,18,27,12,36,39,59
MSTRG.18729.1,7,14,5,55,55,22
rna-ELECO.r07.3BG0279830.1,32,61,69,313,189,76
rna-ELECO.r07.3BG0279840.1,79,63,141,309,276,191
MSTRG.18733.1,702,694,620,4515,4625,1748
rna-ELECO.r07.3BG0279850.1,62,2,2,1,2,1
rna-ELECO.r07.3BG0279860.1,56,71,21,262,214,105
rna-ELECO.r07.3BG0279870.1,9,15,3,127,50,23
MSTRG.18735.1,97,106,39,255,238,172
rna-ELECO.r07.3BG0279890.1,92,86,123,1104,878,543
rna-ELECO.r07.3BG0279900.1,35,89,73,1955,1709,1132
MSTRG.18738.2,0,0,0,96,115,59
MSTRG.18738.3,0,0,0,102,128,20
MSTRG.18738.1,61,27,87,117,19,99
MSTRG.18739.1,45,0,40,188,163,70
rna-ELECO.r07.3BG0279920.1,2,37,1,9,4,52
rna-ELECO.r07.3BG0279930.1,70,90,49,933,824,483
MSTRG.18742.1,10,0,19,3,6,4
MSTRG.18746.1,0,8,7,1,4,2
MSTRG.18747.1,0,39,62,33,33,26
MSTRG.18743.1,2,11,2,4,2,4
MSTRG.18744.1,10,0,0,2,0,0
MSTRG.18745.1,1,19,7,8,7,0
rna-ELECO.r07.3BG0279970.1,6,1,1,1,1,1
rna-ELECO.r07.3BG0279980.1,10,3,13,4,1,1
rna-ELECO.r07.3BG0280010.1,0,0,2,16,11,24
MSTRG.18751.1,66,118,92,2075,2161,1462
MSTRG.18748.2,0,66,0,505,339,199
MSTRG.18748.3,0,0,0,197,103,22
MSTRG.18748.1,173,104,146,290,677,504
MSTRG.18748.4,16,0,47,65,25,27
MSTRG.18752.1,11,27,21,74,112,45
rna-ELECO.r07.3BG0280030.1,13,23,8,14,21,2
MSTRG.18741.1,2476,2440,2708,7645,5925,4666
rna-ELECO.r07.3BG0279950.1,81,152,4,524,301,384
rna-ELECO.r07.3BG0280040.1,306,285,356,16,51,23
rna-ELECO.r07.3BG0280050.1,172,130,150,1205,1023,538
rna-ELECO.r07.3BG0280060.1,0,0,0,50,91,123
MSTRG.18756.1,26,0,30,1311,1278,723
rna-ELECO.r07.3BG0280090.1,39,33,29,1510,1102,722
rna-ELECO.r07.3BG0280100.1,6,48,27,31,26,18
MSTRG.18759.2,0,0,0,356,334,319
MSTRG.18759.1,47,0,11,567,599,289
rna-ELECO.r07.3BG0280110.1,1,39,2,177,5,5
MSTRG.18760.1,0,0,3,253,71,16
rna-ELECO.r07.3BG0280120.1,0,0,0,100,53,1
MSTRG.18761.2,0,0,0,52,81,17
rna-ELECO.r07.3BG0280130.1,0,0,0,11,15,21
MSTRG.18761.1,15,0,3,96,82,30
MSTRG.18762.1,58,63,75,321,209,161
rna-ELECO.r07.3BG0280200.1,31,77,83,401,356,196
MSTRG.18764.2,0,13,0,1,0,1
MSTRG.18764.1,71,43,109,440,372,287
rna-ELECO.r07.3BG0280270.1,0,0,0,0,0,0
MSTRG.18767.1,476,485,135,1497,1160,878
MSTRG.18767.2,34,0,757,60,52,73
rna-ELECO.r07.3BG0280260.1,2,5,2,2,2,3
MSTRG.18768.1,153,360,307,1216,1157,712
rna-ELECO.r07.3BG0280280.1,46,28,7,3,27,2
MSTRG.18769.1,138,201,188,2170,1764,1171
rna-ELECO.r07.3BG0280310.1,12,41,37,187,353,82
rna-ELECO.r07.3BG0280330.1,1012,858,1093,328,625,549
MSTRG.18772.1,115,163,271,791,526,405
rna-ELECO.r07.3BG0280350.1,0,3,82,337,76,96
MSTRG.18773.2,22,79,0,94,152,56
MSTRG.18773.3,59,0,0,8,25,6
rna-ELECO.r07.3BG0280360.1,0,1,0,56,10,41
MSTRG.18774.1,16,23,11,221,182,71
rna-ELECO.r07.3BG0280370.1,131,72,151,1385,952,677
rna-ELECO.r07.3BG0280390.1,0,0,0,4,4,2
MSTRG.18776.1,85,183,111,496,436,273
rna-ELECO.r07.3BG0280400.1,77,94,68,99,254,88
MSTRG.18778.6,0,0,115,18,0,0
MSTRG.18778.7,0,0,58,0,0,0
MSTRG.18778.8,0,132,0,0,169,0
MSTRG.18778.1,28,0,0,610,22,28
MSTRG.18778.3,122,0,0,164,43,98
MSTRG.18778.2,28,43,14,15,216,74
MSTRG.18778.4,118,528,425,139,306,228
MSTRG.18778.5,98,0,108,425,555,501
rna-ELECO.r07.3BG0280410.1,3,0,4,50,44,7
rna-ELECO.r07.3BG0280420.1,1020,752,772,98,211,164
rna-ELECO.r07.3BG0280450.1,231,422,387,1211,1149,548
rna-ELECO.r07.3BG0280460.1,43,64,142,855,706,526
MSTRG.18782.1,72,351,149,3075,745,170
MSTRG.18782.2,277,5,254,245,663,328
rna-ELECO.r07.3BG0280470.1,1048,832,791,124,2386,1987
MSTRG.18783.2,0,0,82,50,47,0
MSTRG.18783.1,142,119,207,690,714,603
rna-ELECO.r07.3BG0280490.1,40,36,2,4,3,4
rna-ELECO.r07.3BG0280510.1,5,0,0,0,0,0
rna-ELECO.r07.3BG0280520.1,21,29,29,0,0,4
rna-ELECO.r07.3BG0280500.1,403,552,633,17,19,36
rna-ELECO.r07.3BG0280550.1,124,126,153,864,733,500
MSTRG.18788.1,439,0,728,645,567,476
rna-ELECO.r07.3BG0280570.1,115,731,389,710,675,337
rna-ELECO.r07.3BG0280580.1,191,113,156,934,907,498
MSTRG.18791.1,0,3,59,4728,443,609
rna-ELECO.r07.3BG0280590.1,35,0,0,5630,4051,397
MSTRG.18792.1,12,0,2,38,28,21
rna-ELECO.r07.3BG0280650.1,11,32,29,545,457,312
rna-ELECO.r07.3BG0280670.1,246,461,320,992,831,650
rna-ELECO.r07.3BG0280700.1,28,54,41,148,153,89
rna-ELECO.r07.3BG0280720.1,41,63,92,377,375,247
MSTRG.18798.1,19,0,3,1,1,0
MSTRG.18797.2,0,155,0,0,0,0
MSTRG.18797.1,324,570,806,347,324,522
rna-ELECO.r07.3BG0280750.1,5,13,7,14,153,256
MSTRG.18800.1,53,126,327,248,473,375
rna-ELECO.r07.3BG0280770.1,155,0,0,259,29,38
rna-ELECO.r07.3BG0280810.1,0,5,16,106,65,43
MSTRG.18801.1,43,69,37,653,492,366
rna-ELECO.r07.3BG0280820.1,66,179,102,423,405,261
rna-ELECO.r07.3BG0280850.1,0,35,36,29,22,22
MSTRG.18806.1,27,6,24,15,32,13
rna-ELECO.r07.3BG0280870.1,31,35,73,40,93,40
rna-ELECO.r07.3BG0280840.1,0,0,37,354,274,106
MSTRG.18804.1,116,91,87,1187,965,657
rna-ELECO.r07.3BG0280760.1,5758,8268,11403,1567,1416,814
rna-ELECO.r07.3BG0280940.1,32,25,0,4457,1902,615
MSTRG.18808.1,11,23,26,53,74,38
rna-ELECO.r07.3BG0280890.1,320,314,393,2949,2002,1360
MSTRG.18811.3,0,25,123,951,605,407
rna-ELECO.r07.3BG0280960.1,0,0,56,16,233,80
MSTRG.18811.1,204,0,114,1101,826,336
MSTRG.18811.2,21,354,0,843,393,338
rna-ELECO.r07.3BG0280970.1,281,504,632,1037,1046,450
MSTRG.18813.1,398,356,231,322,421,157
rna-ELECO.r07.3BG0280980.1,2,3,2,1,1,1
MSTRG.18814.1,57,61,47,278,260,181
rna-ELECO.r07.3BG0280990.1,1,5,1,71,15,2
MSTRG.18815.1,11,13,19,10,7,2
MSTRG.18816.1,0,481,452,1099,759,459
MSTRG.18816.2,346,0,0,170,12,0
MSTRG.18816.3,12,260,201,102,55,6
rna-ELECO.r07.3BG0281020.1,437,544,724,3983,3137,2068
MSTRG.18820.2,0,0,0,200,8,87
rna-ELECO.r07.3BG0281060.1,0,0,0,33,44,23
MSTRG.18820.1,13,24,13,148,175,75
MSTRG.18820.4,5,10,0,3,2,2
MSTRG.18821.1,16,61,36,314,282,178
MSTRG.18818.1,565,790,839,1611,1461,802
rna-ELECO.r07.3BG0281040.1,68,40,5,6,43,18
rna-ELECO.r07.3BG0281070.1,1369,1943,1467,1042,896,536
rna-ELECO.r07.3BG0281090.1,0,0,0,0,0,0
MSTRG.18823.1,14,0,10,74,72,57
MSTRG.18824.1,261,278,283,824,605,356
rna-ELECO.r07.3BG0281100.1,12,7,40,165,111,130
rna-ELECO.r07.3BG0281110.1,2025,1701,1857,183,435,207
rna-ELECO.r07.3BG0281130.1,0,1,1,2,2,1
MSTRG.18826.1,506,85,523,378,271,165
MSTRG.18826.2,868,1218,865,2176,1914,1987
MSTRG.18826.3,77,256,184,1254,1106,360
MSTRG.18827.1,203,172,178,693,692,482
rna-ELECO.r07.3BG0281150.1,1,1,3,6,2,1
MSTRG.18828.3,0,1,7,40,27,92
MSTRG.18828.5,0,0,56,135,21,65
MSTRG.18828.6,0,51,112,11,41,0
MSTRG.18828.1,84,8,18,19,68,23
MSTRG.18828.2,6,1,135,88,123,17
rna-ELECO.r07.3BG0281160.1,93,141,32,153,193,104
MSTRG.18829.1,0,0,0,254,397,93
MSTRG.18829.2,0,69,27,145,13,0
rna-ELECO.r07.3BG0281170.1,75,0,0,141,70,16
rna-ELECO.r07.3BG0281210.1,0,0,0,5,11,5
MSTRG.18831.1,59,11,60,1392,919,442
MSTRG.18830.1,916,1159,1233,2080,1327,914
rna-ELECO.r07.3BG0281190.1,50,12,44,82,15,16
rna-ELECO.r07.3BG0281250.1,15,31,27,216,146,64
rna-ELECO.r07.3BG0281280.1,6,29,0,434,319,160
rna-ELECO.r07.3BG0281270.1,0,9,0,313,455,114
MSTRG.18835.1,101,79,70,723,411,419
MSTRG.18835.3,7,0,36,37,26,11
MSTRG.18838.1,6,21,3,23,36,11
rna-ELECO.r07.3BG0281260.1,1275,1315,945,1539,1304,930
rna-ELECO.r07.3BG0281300.1,0,0,0,0,0,0
MSTRG.18839.1,27,10,23,12,22,13
rna-ELECO.r07.3BG0281340.1,73,76,44,245,241,133
rna-ELECO.r07.3BG0281380.1,46,68,83,105,80,34
rna-ELECO.r07.3BG0281400.1,10,11,0,26,22,9
rna-ELECO.r07.3BG0281410.1,35,24,39,48,17,4
MSTRG.18845.2,5,38,69,8292,5254,1679
MSTRG.18846.1,4,12,25,41,41,27
rna-ELECO.r07.3BG0281390.1,0,0,0,33,23,51
MSTRG.18843.1,212,471,481,2750,1961,899
rna-ELECO.r07.3BG0281420.1,79,106,69,858,824,293
rna-ELECO.r07.3BG0281430.1,0,0,0,111,74,50
MSTRG.18848.1,12,23,71,174,155,96
rna-ELECO.r07.3BG0281440.1,825,714,621,7384,6346,4339
MSTRG.18850.1,82,202,328,1587,1112,614
rna-ELECO.r07.3BG0281450.1,9,10,8,15,9,35
MSTRG.18851.1,0,35,47,333,364,140
rna-ELECO.r07.3BG0281460.1,0,0,0,4,5,4
MSTRG.18851.4,0,0,0,159,65,142
rna-ELECO.r07.3BG0281470.1,36,0,0,29,18,1
MSTRG.18853.1,5,26,0,67,45,46
rna-ELECO.r07.3BG0281540.1,5,3,4,14,24,12
MSTRG.18852.1,284,219,306,802,640,494
rna-ELECO.r07.3BG0281510.1,5,2,3,4,4,9
MSTRG.18854.1,0,355,309,218,746,173
rna-ELECO.r07.3BG0281550.1,0,0,0,711,53,298
MSTRG.18854.2,220,0,0,533,347,289
rna-ELECO.r07.3BG0281590.1,0,0,0,21,0,0
MSTRG.18856.1,3,60,38,226,132,61
rna-ELECO.r07.3BG0281560.1,378,420,608,567,643,340
MSTRG.18858.1,9,0,0,2,4,0
MSTRG.18861.1,15,8,9,21,17,12
MSTRG.18857.1,2150,2547,2280,4095,3250,2051
rna-ELECO.r07.3BG0281600.1,8,13,96,7,11,339
rna-ELECO.r07.3BG0281620.1,97,127,148,636,494,346
rna-ELECO.r07.3BG0281660.1,40,24,62,236,145,93
MSTRG.18862.2,6,0,0,3,2,0
rna-ELECO.r07.3BG0281680.1,0,0,3,5,5,4
MSTRG.18863.1,81,227,193,457,326,114
rna-ELECO.r07.3BG0281700.1,0,0,3,8,18,2
MSTRG.18865.1,1089,1514,1974,1963,2094,1844
rna-ELECO.r07.3BG0281710.1,4,2,3,3,3,3
rna-ELECO.r07.3BG0281740.1,12,15,11,130,125,60
MSTRG.18866.1,383,528,446,3080,2934,1745
rna-ELECO.r07.3BG0281770.1,0,9,273,270,89,34
MSTRG.18869.1,265,292,41,1125,796,453
MSTRG.18870.1,77,67,68,409,303,182
rna-ELECO.r07.3BG0281780.1,85,64,158,1123,928,636
rna-ELECO.r07.3BG0281800.1,52,16,29,48,65,60
rna-ELECO.r07.3BG0281810.1,47,19,22,114,114,45
rna-ELECO.r07.3BG0281820.1,94,215,179,101,98,58
rna-ELECO.r07.3BG0281830.1,0,0,0,19,37,17
MSTRG.18875.1,11,22,11,10,10,36
MSTRG.18876.2,0,48,204,53,48,163
MSTRG.18876.1,552,791,697,1138,1099,751
rna-ELECO.r07.3BG0281860.1,25,29,84,63,20,54
rna-ELECO.r07.3BG0281870.1,42,22,33,58,56,38
MSTRG.18877.2,9,0,0,1,7,0
MSTRG.18878.3,0,0,0,110,17,28
MSTRG.18878.4,0,0,0,0,0,426
MSTRG.18878.1,41,0,22,904,215,59
MSTRG.18878.2,770,936,1395,2793,2740,1003
rna-ELECO.r07.3BG0281880.1,137,236,9,159,12,20
rna-ELECO.r07.3BG0281900.1,0,8,0,0,0,0
rna-ELECO.r07.3BG0281890.1,856,846,695,4956,3412,1620
MSTRG.18882.1,7,3,3,31,24,17
rna-ELECO.r07.3BG0281910.1,135,155,222,679,527,386
MSTRG.18883.1,5,0,23,121,96,41
rna-ELECO.r07.3BG0281920.1,3,0,5,32,20,11
rna-ELECO.r07.3BG0281940.1,2,4,1,15,14,10
rna-ELECO.r07.3BG0281930.1,1252,1808,1798,195,333,463
MSTRG.18885.2,0,118,0,0,0,1
MSTRG.18885.1,64,4,13,25,57,12
MSTRG.18885.3,35,86,288,922,696,540
rna-ELECO.r07.3BG0281950.1,80,0,31,48,7,72
MSTRG.18887.1,17,7,0,2,0,4
rna-ELECO.r07.3BG0281960.1,61,41,32,941,738,319
rna-ELECO.r07.3BG0282060.1,32,102,69,507,262,147
rna-ELECO.r07.3BG0282080.1,564,339,297,7149,4237,792
rna-ELECO.r07.3BG0282100.1,755,1027,1546,959,842,380
MSTRG.18891.2,0,0,0,229,53,0
rna-ELECO.r07.3BG0282130.1,137,172,56,189,222,95
MSTRG.18891.3,51,0,133,31,37,128
rna-ELECO.r07.3BG0282150.1,3,0,0,35,68,17
rna-ELECO.r07.3BG0282140.1,299,218,224,412,604,281
MSTRG.18893.2,0,0,0,586,667,112
MSTRG.18893.3,0,0,0,153,56,193
rna-ELECO.r07.3BG0282160.1,0,0,0,0,0,0
MSTRG.18893.1,89,114,75,459,44,187
rna-ELECO.r07.3BG0282180.1,0,0,2,1,1,1
MSTRG.18895.2,0,0,0,7,0,3
MSTRG.18895.4,0,0,0,0,0,5
MSTRG.18895.1,4,0,9,75,65,24
rna-ELECO.r07.3BG0282190.1,16,82,37,451,431,286
rna-ELECO.r07.3BG0282170.1,0,293,406,1359,927,790
MSTRG.18894.1,140,98,127,1169,1031,535
MSTRG.18894.3,131,0,0,0,1,0
MSTRG.18898.1,10,0,0,0,0,0
rna-ELECO.r07.3BG0282200.1,50,0,24,355,238,89
rna-ELECO.r07.3BG0282220.1,125,184,153,798,701,454
rna-ELECO.r07.3BG0282230.1,0,0,0,22,6,116
MSTRG.18900.1,50,0,29,1097,851,448
rna-ELECO.r07.3BG0282250.1,6,0,0,45,21,7
rna-ELECO.r07.3BG0282270.1,2,0,3,32,62,1
rna-ELECO.r07.3BG0282290.1,49,70,65,1039,987,589
MSTRG.18907.2,0,7,0,10,4,6
rna-ELECO.r07.3BG0282300.1,42,38,54,319,233,202
MSTRG.18904.1,3250,3507,638,1742,1740,1272
MSTRG.18904.2,53,36,1752,20,27,26
rna-ELECO.r07.3BG0282260.1,1322,1321,4218,311,559,670
MSTRG.18908.1,1100,1824,1264,1919,2127,1502
rna-ELECO.r07.3BG0282350.1,120,441,400,728,575,357
MSTRG.18910.1,15,0,0,2,0,2
MSTRG.18911.1,6,0,32,92,54,62
rna-ELECO.r07.3BG0282390.1,34,60,44,765,473,267
MSTRG.18914.3,0,73,1,4,0,1
rna-ELECO.r07.3BG0282410.1,856,868,1311,1051,613,512
MSTRG.18914.2,205,104,381,157,376,347
rna-ELECO.r07.3BG0282440.1,95,119,155,500,406,307
rna-ELECO.r07.3BG0282460.1,26,64,59,1802,1650,897
rna-ELECO.r07.3BG0282450.1,353,301,388,1666,1271,658
rna-ELECO.r07.3BG0282470.1,390,417,667,1839,1302,866
MSTRG.18920.1,1,3,11,4,2,2
rna-ELECO.r07.3BG0282510.1,115,47,92,53,54,54
MSTRG.18919.1,205,76,6,638,603,412
MSTRG.18919.2,6,0,0,285,205,22
rna-ELECO.r07.3BG0282500.1,31,117,398,1462,1042,633
MSTRG.18921.2,0,0,7,2,5,1
rna-ELECO.r07.3BG0282520.1,23,53,40,101,105,55
rna-ELECO.r07.3BG0282560.1,0,0,0,143,82,72
MSTRG.18922.1,480,788,939,3347,2501,1647
rna-ELECO.r07.3BG0282600.1,21,19,47,552,356,197
MSTRG.18923.1,551,1044,845,3947,3324,2612
rna-ELECO.r07.3BG0282590.1,6,2,79,2,4,2
MSTRG.18925.1,0,0,0,156,0,0
rna-ELECO.r07.3BG0282610.1,0,0,0,11,9,8
MSTRG.18925.2,22,43,20,75,221,151
rna-ELECO.r07.3BG0282620.1,55,37,22,170,296,75
MSTRG.18927.2,0,253,598,1109,648,1025
MSTRG.18927.3,0,21,0,0,0,0
MSTRG.18927.4,0,0,10,14,11,5
MSTRG.18927.1,334,331,0,604,869,0
rna-ELECO.r07.3BG0282710.1,18,36,23,121,119,54
MSTRG.18929.2,0,0,100,164,143,132
MSTRG.18929.1,47,128,40,264,249,154
rna-ELECO.r07.3BG0282730.1,8,0,7,43,45,17
MSTRG.18930.1,0,0,0,3557,2270,367
rna-ELECO.r07.3BG0282740.1,0,0,4,1331,840,177
MSTRG.18930.2,2,0,5,2505,1460,295
rna-ELECO.r07.3BG0282750.1,0,0,0,570,613,322
rna-ELECO.r07.3BG0282800.1,23,0,11,2676,1049,215
MSTRG.18932.3,0,0,4,173,40,263
MSTRG.18932.4,0,0,91,368,172,379
MSTRG.18932.5,0,0,120,8,0,3
rna-ELECO.r07.3BG0282790.1,0,0,0,0,0,0
MSTRG.18932.1,459,518,267,246,674,361
MSTRG.18932.2,12,16,142,466,292,136
MSTRG.18932.6,6,0,0,0,0,0
rna-ELECO.r07.3BG0282810.1,159,207,231,158,209,104
MSTRG.18934.2,27,28,0,24,42,7
MSTRG.18935.1,67,51,150,99,112,74
rna-ELECO.r07.3BG0282820.1,1,1,2,1,3,1
rna-ELECO.r07.3BG0282850.1,0,0,4,4,9,6
rna-ELECO.r07.3BG0282860.1,0,0,8,5,8,7
rna-ELECO.r07.3BG0282830.1,274,141,82,50,23,11
rna-ELECO.r07.3BG0282890.1,10,0,0,428,353,22
MSTRG.18939.1,6,4,0,95,90,47
rna-ELECO.r07.3BG0282900.1,3,1,2,1,1,2
MSTRG.18940.1,37,0,0,6,8,2
MSTRG.18941.5,0,62,26,10,20,16
MSTRG.18941.1,34,69,237,271,399,289
MSTRG.18941.2,9,28,188,317,263,100
MSTRG.18941.3,143,146,0,140,105,37
MSTRG.18941.4,73,104,0,143,53,22
MSTRG.18941.7,129,17,59,37,17,25
MSTRG.18941.8,12,0,27,3,3,20
MSTRG.18941.6,11,9,41,59,13,33
rna-ELECO.r07.3BG0282940.1,16,20,10,26,26,31
MSTRG.18944.2,0,0,0,724,732,457
rna-ELECO.r07.3BG0282960.1,20,24,20,31,6,3
MSTRG.18942.1,350,432,377,1127,920,396
rna-ELECO.r07.3BG0282930.1,7,47,111,20,17,54
MSTRG.18946.2,0,0,48,143,49,30
MSTRG.18946.1,88,119,74,191,249,129
rna-ELECO.r07.3BG0283000.1,4,0,3,39,29,4
MSTRG.18948.1,57,118,134,453,449,315
rna-ELECO.r07.3BG0283030.1,2,3,1,1,1,1
rna-ELECO.r07.3BG0283040.1,5,19,3,13,6,5
rna-ELECO.r07.3BG0283050.1,21,2,3,303,217,25
rna-ELECO.r07.3BG0283060.1,48,38,32,49,85,25
MSTRG.18951.1,29,36,58,27,55,15
rna-ELECO.r07.3BG0283110.1,5,0,10,5,5,0
rna-ELECO.r07.3BG0283090.1,390,133,179,362,726,344
rna-ELECO.r07.3BG0283130.1,25,25,22,460,423,366
rna-ELECO.r07.3BG0283150.1,143,198,195,194,179,57
MSTRG.18961.1,0,0,37,45,33,36
MSTRG.18962.1,11,46,33,240,184,163
rna-ELECO.r07.3BG0283160.1,191,231,253,1211,1175,553
rna-ELECO.r07.3BG0283250.1,77,103,167,879,758,422
rna-ELECO.r07.3BG0283260.1,5,0,6,247,139,50
MSTRG.18964.1,29,57,53,192,187,117
rna-ELECO.r07.3BG0283270.1,1,1,1,21,20,12
rna-ELECO.r07.3BG0283340.1,30,22,16,58,95,53
MSTRG.18965.1,192,384,267,767,659,393
rna-ELECO.r07.3BG0283280.1,7,4,10,12,15,18
rna-ELECO.r07.3BG0283350.1,162,110,135,0,3,2
rna-ELECO.r07.3BG0283380.1,4,0,4,4,0,0
rna-ELECO.r07.3BG0283390.1,160,244,275,1283,859,524
rna-ELECO.r07.3BG0283410.1,0,0,0,43,18,3
MSTRG.18971.1,7,6,18,157,136,19
MSTRG.18970.1,62,152,45,329,481,214
MSTRG.18970.2,155,183,130,1137,822,506
rna-ELECO.r07.3BG0283400.1,8,15,67,377,319,253
rna-ELECO.r07.3BG0283420.1,62,15,39,93,124,52
rna-ELECO.r07.3BG0283430.1,30,52,29,154,155,91
MSTRG.18974.2,0,0,0,13,18,11
rna-ELECO.r07.3BG0283440.1,0,0,0,0,0,0
MSTRG.18974.1,13,0,0,109,72,23
rna-ELECO.r07.3BG0283460.1,91,234,204,704,574,337
MSTRG.18977.1,0,24,0,1,0,7
rna-ELECO.r07.3BG0283470.1,93,26,61,112,96,54
MSTRG.18978.2,0,15,18,409,479,162
rna-ELECO.r07.3BG0283510.1,422,350,353,1302,1078,1005
MSTRG.18979.1,0,61,177,45,471,51
rna-ELECO.r07.3BG0283520.1,0,0,0,99,16,50
MSTRG.18979.2,183,123,0,521,272,285
MSTRG.18979.3,15,3,2,488,63,155
rna-ELECO.r07.3BG0283530.1,28,22,16,115,74,42
MSTRG.18982.1,9,0,0,1,1,4
rna-ELECO.r07.3BG0283540.1,75,113,135,235,285,125
rna-ELECO.r07.3BG0283550.1,0,0,0,349,55,18
MSTRG.18985.1,0,0,2,0,0,0
MSTRG.18984.1,32,42,42,69,242,172
rna-ELECO.r07.3BG0283560.1,0,114,4,0,8,13
MSTRG.18986.1,95,32,147,103,101,61
rna-ELECO.r07.3BG0283570.1,11,32,26,136,159,158
rna-ELECO.r07.3BG0283600.1,0,0,0,0,0,0
MSTRG.18988.3,0,5,1,3,1,1
MSTRG.18988.1,71,82,65,237,206,121
MSTRG.18989.1,44,61,52,724,539,390
MSTRG.18990.2,0,324,140,1249,1301,747
rna-ELECO.r07.3BG0283630.1,0,0,0,8,0,0
MSTRG.18990.4,0,0,0,10,0,0
rna-ELECO.r07.3BG0283640.1,0,0,0,0,5,8
MSTRG.18990.1,72,1,285,297,230,297
MSTRG.18990.3,197,121,166,821,519,320
MSTRG.18992.1,224,39,58,79,107,57
rna-ELECO.r07.3BG0283780.1,15,7,42,130,131,78
MSTRG.18993.2,0,0,39,217,94,131
MSTRG.18993.3,0,0,9,72,53,99
MSTRG.18993.4,0,0,40,228,159,225
MSTRG.18993.5,0,0,0,95,96,56
MSTRG.18993.6,0,44,0,30,13,7
MSTRG.18993.7,0,0,3,3,1,1
MSTRG.18993.1,40,87,1,232,225,62
rna-ELECO.r07.3BG0283790.1,0,26,0,339,162,50
rna-ELECO.r07.3BG0283800.1,93,268,190,658,547,369
rna-ELECO.r07.3BG0283810.1,0,0,0,1,2,1
MSTRG.18997.1,23,0,19,110,105,37
rna-ELECO.r07.3BG0283820.1,306,643,442,383,472,225
rna-ELECO.r07.3BG0283830.1,217,325,429,644,381,200
rna-ELECO.r07.3BG0283850.1,14,34,15,3,3,4
rna-ELECO.r07.3BG0283840.1,375,462,536,1283,1033,652
rna-ELECO.r07.3BG0283880.1,0,0,0,626,613,51
MSTRG.19002.1,75,48,41,1143,806,84
rna-ELECO.r07.3BG0283860.1,0,0,0,0,0,0
MSTRG.19001.1,312,292,255,201,242,128
rna-ELECO.r07.3BG0283890.1,11,0,21,173,206,114
rna-ELECO.r07.3BG0283920.1,2,12,9,3,7,0
rna-ELECO.r07.3BG0283930.1,84,177,99,18,21,15
MSTRG.19006.3,0,0,132,4,0,0
MSTRG.19006.1,226,0,257,519,246,294
MSTRG.19006.2,26,458,182,197,361,216
MSTRG.19006.4,59,1,19,23,21,17
rna-ELECO.r07.3BG0283950.1,4790,6628,6799,415,423,486
